Fecha de solicitud;Grupo de compras;Solicitud de pedido;Pos.solicitud pedido;Material;Pedido;Texto breve;Fabricante;Nº pieza fabricante;Cantidad solicitada;Unidad de medida;Almacén;Nombre de proveedor;Nº material de proveedor;Proveedor deseado;Proveedor fijo;Proveedor;Creado por;Fecha de liberación;Fecha orden compra;Indicador creación;Contrato marco;Pos.contrato sup.;Pedido marco;Posición pedido marco;Planif.necesidades;Clase documento;Tipo de posición;Tipo de imputación;Reg.info de compras;Unidad medida pedido;Precio de valoración;Valor total;Moneda;Centro;Solicitante;Indicador de borrado;Status tratamiento solicitud pedido;Status tratamiento;Indicador de bloqueo;Texto bloqueo;Perfil piezas fabric.;Grupo de artículos;Número de necesidad;Entrada mercancías;EM no valorada;Recepción facturas;Posición de pedido;Plazo entrega prev.;Entregas (de/a);Liberación general de solic.ped.;Urgencia necesidad;Prioridad nec.;Nº reserva;Consumo;Categoría material;Fecha Aprobación;Liberador Siguiente
17/01/2023;JB2;1000000063;30;1100326041;;SEAT, PACKAGE REPLACEMENT 12'' BLOW-OPFF;HOFFMAN;20036939;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;2,608.65;2,608.65;PEN;1101;;false;05;A;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;C02;1000000063;40;1100412221;;SHAFT, DRIVE KIT FC115X2;FMC;1473-364-E;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;709.28;709.28;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;JB2;1000000063;50;1100207456;;HEATER HERMOSTQT  JEC-0-04C;DELKOR;DLS-CB-25-204-0--JEC-0-04C;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;495.47;495.47;PEN;1101;;false;05;A;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;JB2;1000000063;60;1100207514;;HEATER, WITH DAWAL ELEMENT CERAMIC;DELKOR;DLS-CB-25-204-0;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;170.50;170.50;PEN;1101;;false;05;A;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;C01;1000000063;70;1100446179;;GASKET, HV BSH;ABB;3718C78H11;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;150.04;150.04;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;C01;1000000063;80;1100446229;;GASKET, HV BSH;ABB;3718C78S12;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P01;ZS01;;;;;105.71;105.71;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;16/02/2023;Sí;0;0;0;;;17/01/2023;
17/01/2023;C01;1000000063;100;1101139625;;EPIS22 PERIPH. DEVICES EP22/IS1SIGNAL P;SIEMENS;6DD2920-0AN1;1;PI;CONC;;;;;;FROSALES@ANT;17/01/2023;;R;;0;;0;P02;ZS01;;;;;3.84;3.84;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;21;7/02/2023;Sí;0;0;0;;;17/01/2023;
19/01/2023;JB2;1000000073;10;1400386292;4500006111;CARBON DIOXIDE  99%31C  7381.5KPA;;;360,000;KG;CONC;;;;;;MRZEVALLOS@A;19/01/2023;14/07/2023;R;;0;;0;P01;ZS01;;;;;4.94;1,778,400.00;PEN;1101;;false;05;B;;;Z001;IN0000008;;Sí;No;Sí;10;30;18/02/2023;Sí;0;0;0;;;19/01/2023;
23/01/2023;C01;1000000078;10;1100410555;;CONDUCTOR, ALUMINUM AAAC240MM2 CONDUCTOR;;;15,000;M;PCON;;;;;;JVILLACORTA@;23/01/2023;;R;;0;;0;P02;ZS01;;;;;25.08;376,200.00;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;10;2/02/2023;Sí;0;0;0;;;19/09/2023;
23/01/2023;C01;1000000078;50;1100342543;;SWITCH, INSOLATING, M-FORCE, 35KV, 200KV;;;50;SET;PCON;;;;;;JVILLACORTA@;19/09/2023;;R;;0;;0;P01;ZS01;;;;;22,197.41;1,109,870.50;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;215;30/09/2023;Sí;0;0;0;;;19/09/2023;
8/02/2023;C02;1000000116;10;1301694926;4500002941;TEST EN BANDEJAS  DQO (0-150 MG/L);MERCK;1187510001;5;KIT;PCON;;;;;;JVILLACORTA@;8/02/2023;3/03/2023;R;;0;;0;P01;ZS01;;;;;424.07;2,120.35;PEN;1101;;false;05;B;;;Z001;IN0000011;;Sí;No;Sí;20;30;10/03/2023;Sí;0;0;0;;;8/02/2023;
13/02/2023;C07;1000000132;10;1100351361;;CONTOMETRO, LUBRICANT LC- M5-1 DE 5 A 60;LIQCONT;M5-CFG-108908;4;PI;TSHP;;;;;;FROSALES@ANT;13/02/2023;;R;;0;;0;P02;ZS01;;;;;19,998.82;79,995.28;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;15/03/2023;Sí;0;0;0;;;13/02/2023;
15/02/2023;C05;1000000151;10;1100177640;4100000107;ACOPLE DE BAJA VELOCIDAD MODELO 1055 GL;FALK;1055GL20-1;4;PI;CONC;;;;;;FROSALES@ANT;15/02/2023;16/03/2023;R;;0;;0;P02;ZS01;;;;;34,991.92;139,967.68;PEN;1101;;false;05;B;;;Z001;IN0000011;;Sí;No;Sí;10;30;17/03/2023;Sí;0;0;0;;;15/02/2023;
15/02/2023;JB2;1000000151;40;1100177672;;BOMBA CENTRIFUGA MULTIETAPICA HORIZONTAL;GOULDS;33551.5X2.5-7A(2STGS);1;PI;CONC;;;;;;FROSALES@ANT;15/02/2023;;R;;0;;0;P02;ZS01;;;;;1,000.00;1,000.00;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;17/03/2023;Sí;0;0;0;;;15/02/2023;
20/02/2023;C07;1000000164;20;1301184712;;CAJA DE PULSADORES;FIKE;MS-2H;1;PI;TSHP;;;;;;JVILLACORTA@;20/02/2023;;R;;0;;0;P01;ZS01;;;;;283.58;283.58;PEN;1101;;false;05;N;;;Z001;IN0000010;;Sí;No;Sí;0;5;25/02/2023;Sí;0;0;0;;;20/02/2023;
8/03/2023;C02;1000000218;10;1100021303;;VALVE GATE KNIFE;ORBI;GJL250;1;PI;CONC;;;;;;MMUCHA@ANTAM;8/03/2023;;R;;0;;0;P01;ZS01;;;;;1,000.00;1,000.00;PEN;1101;;false;05;N;;;Z001;IN0000014;;Sí;No;Sí;0;30;7/04/2023;Sí;0;0;0;;;8/03/2023;
9/03/2023;JR1;1000000223;100;1101470145;4500007450;TIRE 40.00R57 / 46/90R57 REPARACION;RENOVA;40.00R57/46/90R57;2;PI;OP02;;;;;;MRZEVALLOS@A;9/03/2023;9/09/2023;R;;0;;0;;ZS01;;;;;14,514.10;29,028.20;PEN;1103;;false;05;B;;;Z001;IN0000003;;Sí;No;Sí;10;30;8/04/2023;Sí;0;0;0;;;9/09/2023;
10/03/2023;C05;1000000230;40;1300124248;;MULTIPOINT LINE DRIVER BLACK BOX RS-485/;BLACKBOX;ME-836A-R3/LD485A-MP;2;PI;CONC;;;;;;MMUCHA@ANTAM;10/03/2023;;R;;0;;0;P01;ZS01;;;;;1,000.00;2,000.00;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;9/04/2023;Sí;0;0;0;;;19/05/2023;
10/03/2023;C05;1000000230;80;1100171593;;BLACK BOX;ABB;LE7500A;1;PI;CONC;;;;;;MMUCHA@ANTAM;10/03/2023;;R;;0;;0;P01;ZS01;;;;;1,189.99;1,189.99;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;9/04/2023;Sí;0;0;0;;;19/05/2023;
15/03/2023;JB2;1000000255;10;1100093583;;RETAINING RING  EXTERNAL SPIRAL 4-1/8IN;;;3;PI;CONC;;;;;;FROSALES@ANT;15/03/2023;;R;;0;;0;P01;ZS01;;;;;144.14;432.42;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;14/04/2023;Sí;0;0;0;;;15/03/2023;
15/03/2023;JB2;1000000255;20;1100395822;;"PISTON, MISSION RUBBER EA S  7 1/2""  H-L";;;4;PI;CONC;;;;;;FROSALES@ANT;15/03/2023;;R;;0;;0;P01;ZS01;;;;;1,832.60;7,330.40;PEN;1101;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;30;14/04/2023;Sí;0;0;0;;;15/03/2023;
20/03/2023;C04;1000000276;10;1101401777;4500003689;STRIP, SEAL;KOMATSU;EH7494;5;PI;TSHP;;;;;;FROSALES@ANT;20/03/2023;11/04/2023;R;;0;;0;P02;ZS01;;;;;1,000.00;5,000.00;PEN;1101;;false;05;B;;;Z001;IN0000011;;Sí;No;Sí;20;7;27/03/2023;Sí;0;0;0;;;20/03/2023;
28/03/2023;C02;1000000291;30;1100397398;4100000119;CROSSARM WOOD DOUGLAS FIR -PER ANSI 05.3;;;150;PI;PCON;;;;;;MRZEVALLOS@A;28/03/2023;31/03/2023;R;;0;;0;P01;ZS01;;;;;408.30;61,245.00;PEN;1101;;false;05;B;;;Z001;IN0000011;;Sí;No;Sí;30;30;27/04/2023;Sí;0;0;0;;;28/03/2023;
31/03/2023;C02;1000000303;10;1300177827;;ACIDO CLORHIDRICO FUMANTE AL 37% PESO BR;MERCK;1003179020;10;BAL;HRMY;;;;;;JVILLACORTA@;31/03/2023;;R;;0;;0;P01;ZS01;;;;;400.49;4,004.90;PEN;1102;;false;05;N;;;Z001;IN0000011;;Sí;No;Sí;0;90;29/06/2023;Sí;0;0;0;;;31/03/2023;
31/03/2023;C02;1000000303;20;1400001495;;ACID PERCHLORIC 70-72%BOTL X 2.5L 100.5;MERCK;1005192514;20;BOT;HRMY;;;;;;JVILLACORTA@;31/03/2023;;R;;0;;0;P01;ZS01;;;;;394.77;7,895.40;PEN;1102;;false;05;N;;;Z001;IN0000008;;Sí;No;Sí;0;30;30/04/2023;Sí;0;0;0;;;31/03/2023;
4/04/2023;JB2;1000000313;10;1400386144;;OXIDO DE CALCIO CAL VIVA CONCENTRACION 8;;;60,000;KG;CONC;;;;;;MRZEVALLOS@A;4/04/2023;;R;;0;;0;P01;ZS01;;;;;0.45;27,000.00;PEN;1101;;false;05;N;;;Z001;IN0000008;;Sí;No;Sí;0;150;1/09/2023;Sí;0;0;0;;;4/04/2023;
3/05/2023;C11;1000000414;10;1100412619;;"2"" STEEL STANDARD CUP WASHER (FOR GR5 BO";NORCAST;16/2000CW;1,000;PI;CONC;;;;;;MMUCHA@ANTAM;3/05/2023;;R;;0;;0;P01;ZS01;;;;;27.95;27,950.00;PEN;1101;;false;05;N;;;Z001;IN0000007;;Sí;No;Sí;0;44;16/06/2023;Sí;0;0;0;;;3/05/2023;
4/05/2023;JB2;1000000430;10;1100328807;;"GATE, VALVE ORBINOX, TYPE EX-V DIA 12"",A";ORBI;DN-300EXE304;2;PI;CONC;;;;;;FROSALES@ANT;4/05/2023;;R;;0;;0;P03;ZS01;;;;;3,087.23;6,174.46;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;15;19/05/2023;Sí;0;0;0;;;4/05/2023;
8/05/2023;C02;1000000457;10;1101642826;;SEGURO P/ BRAZO DE REACCION DE RAD 25GX;RAD CAN;10509;3;PI;TSHP;;;;;;PCASAS@ANTAM;8/05/2023;;R;;0;;0;P02;ZS01;;;;;315.47;946.41;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;30;7/06/2023;Sí;0;0;0;;;8/05/2023;
8/05/2023;C02;1000000457;20;1101642826;;SEGURO P/ BRAZO DE REACCION DE RAD 25GX;RAD CAN;10509;4;PI;TSHP;;;;;;PCASAS@ANTAM;8/05/2023;;R;;0;;0;P02;ZS01;;;;;315.47;1,261.88;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;30;7/06/2023;Sí;0;0;0;;;8/05/2023;
8/05/2023;C05;1000000469;20;1101673318;;LLAVE MIXTA DE 3/4IN;WILLIAMS;11124;1;PI;TSHP;;;;;;PCASAS@ANTAM;8/05/2023;;R;;0;;0;P02;ZS01;;;;PI;29.06;29.06;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;44;21/06/2023;Sí;0;0;0;;;8/05/2023;
8/05/2023;C05;1000000482;40;1101674118;;DADO STD. DE 3/8IN X 12 MM, 12 PTAS.;WILLIAMS;BM-1212;1;PI;TSHP;;;;;;PCASAS@ANTAM;8/05/2023;;R;;0;;0;P02;ZS01;;;;;13.43;13.43;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;44;21/06/2023;Sí;0;0;0;;;8/05/2023;
8/05/2023;JB2;1000000495;10;1100170668;;SOPORTE SOPORTE DE POLIN DE RETORNO EN V;ANTAMINA;240-M-40006;10;PI;PCON;;;;;;MMUCHA@ANTAM;8/05/2023;;R;;0;;0;P02;ZS01;;;;;1,795.28;17,952.80;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;7;15/05/2023;Sí;0;0;0;;;8/05/2023;
10/05/2023;C05;1000000522;20;1101674167;;DADO STD. DE 3/4IN X 1.1/2IN, 12 PTAS.;WILLIAMS;H-1248;7;PI;TSHP;;;;;;FROSALES@ANT;10/05/2023;;R;;0;;0;P02;ZS01;;;;;66.97;468.79;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;44;23/06/2023;Sí;0;0;0;;;10/05/2023;
10/05/2023;C05;1000000528;90;1101674118;;DADO STD. DE 3/8IN X 12 MM, 12 PTAS.;WILLIAMS;BM-1212;6;PI;TSHP;;;;;;FROSALES@ANT;10/05/2023;;R;;0;;0;P02;ZS01;;;;;13.43;80.58;PEN;1101;;false;05;N;;;;IN0000011;16907;Sí;No;Sí;0;44;23/06/2023;Sí;0;0;0;;;10/05/2023;
18/05/2023;JB2;1000000573;10;1100347369;;VALVE CHECK DUCTIL IRON BODY4IN DIA 160;;;6;PI;CONC;;;;;;FROSALES@ANT;18/05/2023;;R;;0;;0;P01;ZS01;;;;;1,000.00;6,000.00;PEN;1101;;false;05;N;;;;IN0000011;138560;Sí;No;Sí;0;30;17/06/2023;Sí;0;0;0;;;18/05/2023;
29/05/2023;C02;1000000643;10;1101638444;;PISTOLA APLICADORA APLICADORA PARA CARTU;SIKA;;3;PI;TSHP;;;;;;FROSALES@ANT;29/05/2023;;R;;0;;0;P02;ZS01;;;;;14.79;44.37;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;28/06/2023;Sí;0;0;0;;;29/05/2023;
2/06/2023;C02;1000000664;10;1300333625;;ELEMENT, MAGNETIC FLOW VALVULA ADICION A;BAILEFP;TAG0325-FE-5382;2;PI;CONC;;;;;;MMUCHA@ANTAM;2/06/2023;;R;;0;;0;P01;ZS01;;;;;4,450.05;8,900.10;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;2/07/2023;Sí;0;0;0;;;2/06/2023;
5/06/2023;C02;1000000674;10;1101051556;4500005267;MODULO TRAFO FALLA A TIERRA;CUTLER;D64RPB30;12;PI;CONC;;;;;;FROSALES@ANT;5/06/2023;13/06/2023;R;;0;;0;P03;ZS01;;;;;705.90;8,470.80;PEN;1101;;false;05;B;;;;IN0000011;144696;Sí;No;Sí;10;30;5/07/2023;Sí;0;0;0;;;5/06/2023;
8/06/2023;C04;1000000692;240;1101383264;;FLOODLIGHT, YOKE MNT;BUCYRUS;V048709;1;PI;TSHP;;;;;;PCASAS@ANTAM;8/06/2023;;R;;0;;0;P03;ZS01;;;;;4,095.00;4,095.00;PEN;1101;;false;05;N;;;;IN0000011;141174;Sí;No;Sí;0;30;8/07/2023;Sí;0;0;0;;;8/06/2023;
9/06/2023;JB2;1000000699;30;1301099274;;CONTROLNET MODULAR REPEATER LONG DISTANC;ROCKWELL;1786-RPFRL;2;PI;CONC;;;;;;FROSALES@ANT;9/06/2023;;R;;0;;0;P01;ZS01;;;;;4,733.08;9,466.16;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;9/07/2023;Sí;0;0;0;;;9/06/2023;
12/06/2023;C02;1000000710;10;1101208172;;TRANSMISSION;SVETRUCK;913048;1;PI;SLOT;;;;;;FROSALES@ANT;12/06/2023;;R;;0;;0;P01;ZS01;;;;;243,777.42;243,777.42;PEN;1101;;false;05;N;;;;IN0000011;146539;Sí;No;Sí;0;30;12/07/2023;Sí;0;0;0;;;12/06/2023;
12/06/2023;JB3;1000000713;10;1101219484;4500006162;TARJETA 187 CPU;KOMATSU;58F4300160SERV;1;PI;TSHP;KOMATSU-MITSUI MAQUINARIAS PERU S.A;;;10000119;;PCASAS@ANTAM;12/06/2023;18/07/2023;R;4620000245;3370;;0;P01;ZS01;;;;PI;87,308.88;87,308.88;PEN;1101;;false;05;B;;;;IN0000011;147059;Sí;No;Sí;10;120;10/10/2023;Sí;0;0;0;;;12/06/2023;
13/06/2023;L04;1000000715;10;;;Prog. Geometalurgico;;;1;PI;LIMA;;;;;;JMERCADO@ANT;31/08/2023;;R;;0;;0;;ZS01;;K;;;36,250.12;36,250.12;CAD;1100;100800840841;false;05;N;;;;SV0000048;;Sí;No;Sí;0;0;31/08/2023;Sí;0;0;0;V;;13/06/2023;
14/06/2023;S01;1000000716;10;;;Diagnostico arqueológíco para SPUTNIK.;;;1;PI;LIMA;;;;;;JMERCADO@ANT;30/09/2023;;R;;0;;0;;ZS01;;F;;;77,000.00;77,000.00;USD;1100;100800840841;false;05;N;;;;SV0000048;;Sí;No;Sí;0;0;30/09/2023;Sí;50;50;0;V;;14/06/2023;
15/06/2023;S04;1000000719;10;;;Pruebas Geomet 2022;;;1;PI;LIMA;;;;;;JMERCADO@ANT;30/06/2023;;R;;0;;0;;ZS01;;P;;;106,862.58;106,862.58;USD;1100;100800840841;false;05;N;;;;SV0000048;;Sí;No;Sí;0;0;30/06/2023;Sí;50;50;0;V;;15/06/2023;
19/06/2023;C02;1000000738;10;1301196120;;DISCO POLIFAN PFR 125 Z40 SGP CURVE-L;PFERD;EAN790151;20;PI;TSHP;;;;;;FROSALES@ANT;19/06/2023;;R;;0;;0;P01;ZS01;;;;;49.35;987.00;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;7;26/06/2023;Sí;0;0;0;;;19/06/2023;
19/06/2023;JB2;1000000741;10;1100381095;;LUG, LIFTING, A36, TO LINERS SAFE WORKIN;;;115;PI;CONC;FIMA S A;;;10000269;;FROSALES@ANT;19/06/2023;;R;;0;;0;P01;ZS01;;;5300052924;;148.43;17,069.45;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;12;1/07/2023;Sí;0;0;0;;;19/06/2023;
22/06/2023;C07;1000000797;10;1100181228;;SELLADOR;KOMATSU;GE0661;15;PI;TSHP;KOMATSU-MITSUI MAQUINARIAS PERU S.A;;;10000119;;FROSALES@ANT;22/06/2023;;R;;0;;0;P01;ZS01;;;5300054955;;233.74;3,506.10;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;60;21/08/2023;Sí;0;0;0;;;22/06/2023;
23/06/2023;C05;1000000803;10;1300421032;;BOLT HEX SS ASTM 308M24 DIA120MM LG 3M;OUTOTEC;N048065267;150;PI;TITN;;;;;;FROSALES@ANT;23/06/2023;;R;;0;;0;P01;ZS01;;;;;162.05;24,307.50;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;165;5/12/2023;Sí;0;0;0;;;23/06/2023;
23/06/2023;C05;1000000803;20;1300430363;;BOLT HEX CSM24 DIA140MM LGGR 8.8 3MM;OUTOTEC;581530;25;PI;TITN;;;;;;FROSALES@ANT;23/06/2023;;R;;0;;0;P02;ZS01;;;;;8.95;223.75;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;140;10/11/2023;Sí;0;0;0;;;23/06/2023;
25/06/2023;C02;1000000806;10;1301486109;;ES- METAL (01 BARRA);BELZONA;1291;5;PI;TSHP;;;;;;FROSALES@ANT;25/06/2023;;R;;0;;0;P02;ZS01;;;;;182.16;910.80;PEN;1101;;false;05;N;;;;IN0000011;152705;Sí;No;Sí;0;10;5/07/2023;Sí;0;0;0;;;25/06/2023;
11/07/2023;C05;1000000886;40;1100329953;;LOWER SHAFT FF L4387(OK 130);OUTOKUMP;FL.EJE.854267-1.4387;15;PI;PCON;;;;;;FROSALES@ANT;11/07/2023;;R;;0;;0;P01;ZS01;;;;;15,573.47;233,602.05;PEN;1101;;false;05;N;;;;IN0000011;61885;Sí;No;Sí;0;30;10/08/2023;Sí;0;0;0;;;11/07/2023;
11/07/2023;C05;1000000886;80;1300383422;;SOLVENT SYNTHETIC RESIN BASED PRIMER LIN;LINATEX;PC4426;5;GLN;PCON;;;;;;FROSALES@ANT;11/07/2023;;R;;0;;0;P01;ZS01;;;;;342.53;1,712.65;PEN;1101;;false;05;N;;;;IN0000011;61885;Sí;No;Sí;0;30;10/08/2023;Sí;0;0;0;;;11/07/2023;
15/07/2023;C05;1000000904;130;1300417477;;BOOTS 44 SIZERUBBERRAINWEAR APPLBLACK C;;;5;PAA;HRMY;;;;;;JVILLACORTA@;15/07/2023;;R;;0;;0;P02;ZS01;;;;;87.30;436.50;PEN;1102;;false;05;N;;;;IN0000010;;Sí;No;Sí;0;10;25/07/2023;Sí;0;0;0;;;15/07/2023;
15/07/2023;C05;1000000904;220;1300423962;;CLOTH, FIRE-RESISTING ZETEX Z.SIL1100 (1;ZETEX;Z.SIL1100;3;PI;HRMY;SEKUR PERU S.A.;;;10000064;;JVILLACORTA@;15/07/2023;;R;;0;;0;P01;ZS01;;;5300053063;;10,905.23;32,715.69;PEN;1102;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;14/08/2023;Sí;0;0;0;;;15/07/2023;
18/07/2023;JB2;1000000917;10;1101170612;;ARANDELAS DE ACERO M57;FLSMIDTH;04.01.02.13;8;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;49.63;397.04;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;84;10/10/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1000000917;20;1101170620;;INSULATING TUBE;FLSMIDTH;3.508222;8;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;685.07;5,480.56;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;84;10/10/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1000000917;30;1101170638;;INSULATING WASHER 66 I.D. X 118 O.D X TH;FLSMIDTH;04.01.02.17;8;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;162.53;1,300.24;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;84;10/10/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1000000917;40;1101170646;;INSULATING SHEET;FLSMIDTH;2.510927;2;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;232.44;464.88;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;60;16/09/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;C02;1000000917;50;1100421297;;BOLT HEX CS2-1/2IN DIA8IN LG 9TPI UNF;FLSMIDTH;04.01.02.11;8;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;1,253.05;10,024.40;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;17/08/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1000000917;60;1101170653;;THRUST SHIM PACK;FLSMIDTH;3.500674;4;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;2,977.95;11,911.80;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;60;16/09/2023;Sí;0;0;0;;;18/07/2023;
18/07/2023;JB2;1000000917;70;1101170661;;SOCKET HEX. COUNTERSUNK HEAD, M12 X 1.75;FLSMIDTH;04.01.02.07;28;PI;CONC;;;;;;FROSALES@ANT;18/07/2023;;R;;0;;0;P01;ZS01;;;;;94.37;2,642.36;PEN;1101;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;84;10/10/2023;Sí;0;0;0;;;18/07/2023;
21/07/2023;C02;1000000929;40;1100038372;;VALVE CHECK SWING BRZ BODY1IN DIA CL125;CRANE;D138AT;6;PI;HRMY;;;;;;FROSALES@ANT;21/07/2023;;R;;0;;0;P02;ZS01;;;;;121.79;730.74;PEN;1102;;false;05;N;;;;IN0000011;;Sí;No;Sí;0;30;20/08/2023;Sí;0;0;0;;;21/07/2023;
25/07/2023;C02;1000000950;10;1100460501;;UNINTERRUPTIBLE POWER SYSTEMS (UPS) MODE;EATON;FE4.3KVA;1;PI;CONC;;;;;;FROSALES@ANT;25/07/2023;;R;;0;;0;P01;ZS01;;;;;25,749.17;25,749.17;PEN;1101;;false;05;N;;;;IN0000011;141152;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;25/07/2023;
25/07/2023;JR1;1000000957;130;1101470129;;TIRE 53/80R63 REENCAUCHE XT CAMIONES KOM;RENOVA;53/80R63RECAPXT;1;PI;OP05;;;;;;MRZEVALLOS@A;25/07/2023;;R;;0;;0;;ZS01;;;;;40,474.68;40,474.68;PEN;1103;;false;05;N;;;;IN0000003;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;30/10/2023;
25/07/2023;JR1;1000000957;140;1101470129;;TIRE 53/80R63 REENCAUCHE XT CAMIONES KOM;RENOVA;53/80R63RECAPXT;1;PI;OP05;;;;;;MRZEVALLOS@A;25/07/2023;;R;;0;;0;;ZS01;;;;;40,474.68;40,474.68;PEN;1103;;false;05;N;;;;IN0000003;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;30/10/2023;
25/07/2023;JR1;1000000957;150;1101470129;;TIRE 53/80R63 REENCAUCHE XT CAMIONES KOM;RENOVA;53/80R63RECAPXT;1;PI;OP05;;;;;;MRZEVALLOS@A;25/07/2023;;R;;0;;0;;ZS01;;;;;40,474.68;40,474.68;PEN;1103;;false;05;N;;;;IN0000003;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;30/10/2023;
25/07/2023;JR1;1000000957;160;1101470129;;TIRE 53/80R63 REENCAUCHE XT CAMIONES KOM;RENOVA;53/80R63RECAPXT;1;PI;OP05;;;;;;MRZEVALLOS@A;25/07/2023;;R;;0;;0;;ZS01;;;;;40,474.68;40,474.68;PEN;1103;;false;05;N;;;;IN0000003;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;30/10/2023;
25/07/2023;JR1;1000000957;170;1101470129;;TIRE 53/80R63 REENCAUCHE XT CAMIONES KOM;RENOVA;53/80R63RECAPXT;1;PI;OP05;;;;;;MRZEVALLOS@A;25/07/2023;;R;;0;;0;;ZS01;;;;;40,474.68;40,474.68;PEN;1103;;false;05;N;;;;IN0000003;;Sí;No;Sí;0;30;24/08/2023;Sí;0;0;0;;;30/10/2023;
